Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,password,course_name,SignUpDate,LastActiveDate,comment
S2923,John,Brown,student1923@university.com,Male,22,CS,UQvRGEGjgI,"50    NaN
Name: CourseName, dtype: str",2023-04-19,2024-03-16,"Quite smooth sailing and easy to understand....though slow
Amazing insight into machine learning. It's good to keep learning. Looking forward to more courses from sir.
"
S2924,Sara,Brown,student1924@university.com,Male,21,CS,3EcaENlc1j,"50    NaN
Name: CourseName, dtype: str",2023-02-12,2024-04-22,"It was useful course.
Good instruction slow pace and clear.
"
S2925,Ahmed,Johnson,student1925@university.com,Male,18,Business,UFw8ks*1pK,"20    NaN
Name: CourseName, dtype: str",2023-03-30,2024-04-08,"Perfect quick intro , makes it so easy!
Pretty good basic information and that is what i expected from this course.
"
S2926,Ahmed,Jones,student1926@university.com,Female,21,CS,Ha*hurGXir,"50    NaN
Name: CourseName, dtype: str",2023-02-16,2024-02-26,"The sound is terrible, the content is shallow, the lessons talk aboout files that do not exist, sometimes the lesson stops abruptly, it look there are no more students doing the course and the only question I made I had no answer. Overall the course is too short and it looks abandoned. There is another course exactly like this with different name and thumbnail, but the course is exactly the same.
Avoid this course.
Im Vergleich zu anderen Kursen fand ich die Bildauswahl weniger gelungen, mir gefielen Bild zwei und drei sehr gut, aber nicht unbedingt Bild eins und vier. Die Hinweise waren wie immer sehr wertvoll und die Resultate machen Freude.
Die Reihenfolge im Kurs stimmt nicht vollständig, Abschnitt 14 sollte eigentlich Abschnitt 12 sein.
"
S2927,John,Williams,student1927@university.com,Female,21,Business,0#iLjrszAh,"20    NaN
Name: CourseName, dtype: str",2023-03-22,2024-03-06,"Thank You for the shared information and advice and the excellent presentation. I always look forward to Your new courses
Es muy bueno el curso, las herramientas me sirvieron, todo bien, lo recomiendo
"
S2928,Liam,Jones,student1928@university.com,Male,19,Mathematics,uWu0*8NPln,"5    NaN
Name: CourseName, dtype: str",2023-10-20,2024-05-31,"sorry you start very fast you just jump in dont even explain what project to start if you change my problems i will consider leaving a higher review
It was really easy to follow along I am glad she attached the reference image. I am not the best with proportions but I am proud of my sketch!
"
S2929,John,Jones,student1929@university.com,Male,21,CS,2vbh3GUc%L,"50    NaN
Name: CourseName, dtype: str",2023-05-27,2024-03-08,"The effort and the time spend by Mr.Tate to show some of the tweaks and adjustments of the EWI are very much appreciated.I wish there will be more free material for this matter.
The teacher is using static images (without highlighting any of the keys or knobs that he's talking about) which makes it harder to follow his setup instructions.   For an example of EWI configuration that uses pretty clear (but not perfect video), refer to Bernzilla's EWI Configuration video on YouTube (https://www.youtube.com/watch?v=n_lfqUkvHMo).
"
S2930,Liam,Davis,student1930@university.com,Male,18,Business,qZi*OOixIi,"20    NaN
Name: CourseName, dtype: str",2023-06-25,2024-04-16,"Nice overview of OT role in work rehabilitation
This Course teach us how keep our factory worker happy. It guide us how we make employees part of a big picture.

This Course encourages communications in common area. Promote a positive work environment.
"
S2931,Maria,Brown,student1931@university.com,Female,18,CS,ZEDqJ!8FYP,"50    NaN
Name: CourseName, dtype: str",2023-09-05,2024-05-26,"Explicação de fácil entendimento! Excelente!
Excelente Curso, a mi me gusto ya que me ordeno un poco el panorama sobre como iniciar
"
S2932,Ali,Johnson,student1932@university.com,Male,23,Business,bQ&krJNaba,"20    NaN
Name: CourseName, dtype: str",2023-10-05,2024-02-25,"Muy interesante...
The course is teaching the basics and leading to the fundamentals to create an effective website with MailerLite's website builder. Great value for a free course!
"
S2933,John,Davis,student1933@university.com,Female,20,CS,PV%&1VIA7H,"50    NaN
Name: CourseName, dtype: str",2023-04-11,2024-04-01,"I have followed this course while building my own website on MailerLite and it proved to be really helpful.
Хотелось бы, что запись включала в себя более качественное аудио. В самом курсе, спикер использует слова «текста» и т.п. - это очень сильно выделяется и не в лучшую сторону
"
S2934,Omar,Smith,student1934@university.com,Female,22,Engineering,yCKQXj2m%5,"35    NaN
Name: CourseName, dtype: str",2023-04-08,2024-05-29,"なんだかつまらなさそーだな～というのが最初の感想でしたが、コミュ障、ビビリ、もやし男の駄目リーダーがこんなにも変わりました！というのが面白いです。名プロデューサーか行列仕掛人かと組めば、もっと面白い企画になること間違いなしです。演出を変えれば星5つです。現在リーダーではない人にもおススメです。人生は他人に願い事する連続だからです。
Пока мне все понятно.
"
S2935,Liam,Johnson,student1935@university.com,Male,21,Engineering,oFqTHwEPE9,"35    NaN
Name: CourseName, dtype: str",2023-05-09,2024-03-29,"really nice .I love it
Poor Explanation with bad speaking
"
S2936,John,Jones,student1936@university.com,Male,22,CS,uT0d@elt%U,"50    NaN
Name: CourseName, dtype: str",2023-01-31,2024-06-09,"Despues de estudiar este material, presente el examen y lo aprobé. buen material de estudio.
Yes absolutely it was a very good learning about spirituality, the knowledge that we dont get anywhere in the world today. It was also a hidden secret kept from us from as sir said was 5000 years ago was phenomenal. Also the way Sir taught the concepts were also interesting and i am quite impressed by his teaching skills. Awesome!!! Phenomenal!!!
"
S2937,Emma,Johnson,student1937@university.com,Male,22,Engineering,Qwzq!FabwQ,"35    NaN
Name: CourseName, dtype: str",2023-03-24,2024-04-29,"Curso brilhante, objetivo, claro, contextualizado e de alta aplicabilidade prática.
Curso com conteúdo fora do senso comum. Traz pensamentos e questionamentos relevantes para o dia-a-dia de trabalho e bem pertinentes. Excelente!
"
S2938,Sara,Brown,student1938@university.com,Female,22,CS,#mX3llU4nk,"50    NaN
Name: CourseName, dtype: str",2023-02-28,2024-05-01,"Curso muito bom até o momento. Explicações claras com dados estatísticos.
this actually a nice course and it was really educative for me
"
S2939,Omar,Smith,student1939@university.com,Female,24,CS,TSUERjcmM5,"50    NaN
Name: CourseName, dtype: str",2023-05-26,2024-02-25,"its very good and very helpful, i think its cover a lot of information in Risk MGT part, hope they  will add CISM Practice Quiz for the rest of domin
This course doesn't start up from scratch, it starts up with pre configured boiler plate. I am just starting to learn docker and it's a big mess for me to figure out where all things are. Keep running into errors when running commands.  Also, poor video quality.
"
S2940,Omar,Brown,student1940@university.com,Male,23,Mathematics,Kq2kcqYD9P,"5    NaN
Name: CourseName, dtype: str",2023-08-24,2024-05-18,"this is a really GREAT world class teacher, he knows how to teach, not many have this skill. Thanks, and cant wait for the rest of this walk cycle video.
L'apprentissage par la pratique. Il n'y a pas meilleur façon d'apprendre la programmation. Merci Joel Duncan
"
S2941,Liam,Smith,student1941@university.com,Female,22,Mathematics,WqIF4SiWP8,"5    NaN
Name: CourseName, dtype: str",2023-03-10,2024-05-05,"efsane harika anlatımlı bir video, açıklayıcı ve net. herşey için teşekkür ederim. ( Great course, everything descriptive and clear expression . Thank you so much)
Curso muito bom, me ajudou demais a saber onde aplicar o dinheiro
"
S2942,Emma,Davis,student1942@university.com,Male,23,Engineering,OxLRAATaXg,"35    NaN
Name: CourseName, dtype: str",2023-08-14,2024-01-03,"The instructor uses a method for modeling I have not quite seen utilized yet but really knows his stuff. I'm amazed by what he has been able to do with a single vertex. not beginner beginner friendly, but a good beginner intermediate course and it's a quick bite too.
Delik işlemede mastercam tarafından sunulan eklentiler hakkında bilgim yoktu ciddi anlamda çok ama çok işime yaradı. Teşekkürler Hüseyin hocam.
"
S2943,Emma,Jones,student1943@university.com,Male,18,Mathematics,A#G@EW6Zby,"5    NaN
Name: CourseName, dtype: str",2023-01-01,2024-06-13,"Great Material I would recommend again. I am living in Germany, so I need to do some research on those topics when it comes to investing and taxes!
My experience with this course has been extremely positive. Mr. Gunther Fürstberger was an amazing trainer with an extremely evident amount of passion and intelligence. This course was a large catalyst in a new perspective and outlook that I have developed through this course. I was surprised at work much of the tools and tips I already became in this course was relevant to current events. I try now to apply Lateral Leadership with my colleagues at work in order to have better productivity and job quality.
"
S2944,Ahmed,Smith,student1944@university.com,Female,24,Mathematics,!n7aBB7PY@,"5    NaN
Name: CourseName, dtype: str",2023-11-30,2024-02-17,"super kurs
Il dessine mieux moi , malgré les   Coupures de son qui sont  très désagréable.
"
S2945,Liam,Smith,student1945@university.com,Female,21,CS,$ItQApyZr1,"50    NaN
Name: CourseName, dtype: str",2023-06-22,2024-04-28,"This course is very nice.got to learn many topics from this course.thanks for providing this course.
Thank you for your amazing and innovative work! I've been suffering with lower back pain for years and had no interest in doing any exercises for it as I didn't have faith that it would work for me. But your presentation and title gave me inspiration and belief that I will benefit from it not just for my back but overall. Awesome, I never knew about unblocking. So far tried it a couple times and it's warming up the area, so far so good. I happened upon your program by chance because I did a search for gymnastics.
"
S2946,Ali,Smith,student1946@university.com,Female,23,Business,1*ZFRDNqOb,"20    NaN
Name: CourseName, dtype: str",2023-01-29,2024-03-08,"The course itself was educational, but much more basic than I expected. I've never used Adobe Acrobat and still found it just that basic. Great for people who've never touched other software, maybe a little too basic for people who are generally familiar with the regular suite of office software.
Thank you for making this course. I definitely have a clearer strategy in my head now for figuring out what is really going on.
"
S2947,Sara,Johnson,student1947@university.com,Female,20,CS,*lTCG2Z08u,"50    NaN
Name: CourseName, dtype: str",2023-07-02,2024-01-21,"I thoroughly enjoyed it, and there is a ton of useful information. I am going to need to go back over it again and listen to some parts over as I do the work.
El profesor da buenas explicaciones. Muy adecuado para los que empezamos de cero.
"
S2948,Maria,Davis,student1948@university.com,Male,22,Mathematics,1PHz4Xi2v!,"5    NaN
Name: CourseName, dtype: str",2023-03-15,2024-03-31,"基本から学べるので、とても良いと思います。
Well said simple definitions with examples and got an new idea about how can implement in my life. Thanks Mr.Lucas Lenin for superb lession.
"
S2949,Omar,Johnson,student1949@university.com,Male,24,CS,a9qKXkLqmp,"50    NaN
Name: CourseName, dtype: str",2023-11-09,2024-01-16,"Genial como el nivel 1!! Me encanta su forma de explicar y los documentos adjuntos son muy útiles.
le cours est vraiment top et super bien donné. C'est très clair et concret
"
S2950,Maria,Jones,student1950@university.com,Male,20,Engineering,9yXzIz!w5o,"35    NaN
Name: CourseName, dtype: str",2023-01-14,2024-02-29,"Brilliant refresher of data fundamentals. Loved the crisp and crystal clear explanations.
Teaching method is not that good. Examples taken are not effective
"
S2951,John,Smith,student1951@university.com,Female,18,Business,!E42xhkujB,"20    NaN
Name: CourseName, dtype: str",2023-11-25,2024-05-26,"Interesante, pondré en práctica todo apenas juegue
sangat seru dan banyak nya ilmu baru
"
S2952,John,Davis,student1952@university.com,Male,18,Mathematics,bkFdsQraIs,"5    NaN
Name: CourseName, dtype: str",2023-05-12,2024-04-11,"He does not explain properly what he is doing. That's just the beginning. Hopefully, He will get better later on.
I am satisfied ,everything is well explained !
Thank you  :)
"
S2953,Maria,Davis,student1953@university.com,Female,19,Mathematics,9C3XS5@@LJ,"5    NaN
Name: CourseName, dtype: str",2023-01-23,2024-01-07,"es extraordinario
بسم الله الرحمن الرحيم
انا واحد من الناس كنت شغال بالسوفت وكنت أجهل الطرق الثانية الأصلية لغاية ما عرفت د أحمد وتعلمت منه الطرق الأصلية الحمد لله انا بشتغل وبكون واثق في المنتج النهائي واحب اشكر د. أحمد فتوح و د. يسري وكل العاملين في شركة الكيميائي واتمنى لكم التقدم يارب
"
S2954,John,Williams,student1954@university.com,Female,22,CS,u5jHQA%NhI,"50    NaN
Name: CourseName, dtype: str",2023-04-30,2024-01-26,"Oui
想要成為超級業務員，我想這是一堂必修的課！雖然現在我已經不是第一線的業務員，但是有很多事情其實基本功真的要打穩，才能夠做一個工作做得長久～老師的資料內容非常淺顯易懂，時刻拿出來提醒自己，讓自己隨時保持最佳狀態?
"
S2955,Ali,Jones,student1955@university.com,Female,19,CS,7xbuLJDmPG,"50    NaN
Name: CourseName, dtype: str",2023-04-09,2024-03-31,"애매모호했던 정보를 정확하게 알게 되었어요.
업데이트가 필요하다
"
S2956,Emma,Davis,student1956@university.com,Male,24,CS,3dl9!GigpH,"50    NaN
Name: CourseName, dtype: str",2023-01-12,2024-02-11,"좋습니다. 그런데 자막에 내용이 가려질까봐 좀 두려움이 있습니다
This course has given me more confidence to go outside and spend time in nature without worrying about where I am going.  I also love the workbook, which sets everything out clearly and is very helpful.  Highly recommend.
"
S2957,John,Smith,student1957@university.com,Female,20,CS,4Y2PXKfOwO,"50    NaN
Name: CourseName, dtype: str",2023-11-20,2024-04-10,"Quick and straightforward, everything went smoothly and I had fun building my first API. A quick course like this was very refreshing, I feel like I have a good foundation and can now begin working on my own project now that I have the fundamentals.
ce n'est pas ce que j'attendais de cette formation
"
S2958,Ahmed,Smith,student1958@university.com,Female,21,Mathematics,nJZ9pIKod&,"5    NaN
Name: CourseName, dtype: str",2023-06-19,2024-05-27,"It's Teacher appreciation time on Udemy and I have a heartfelt appreciation for Rosa. Like all her courses, she puts her all into teaching and gives a music student so many ideas to make all songs sound beautiful. This course teaches 8th and 16th notes in many different keys.
Printouts and valuable practice videos are included. Let your Hands dance with Ballad 9.  Thanks so much Rosa, you're the best!
Sim!
"
S2959,John,Davis,student1959@university.com,Female,19,CS,iqNJaX3vvI,"50    NaN
Name: CourseName, dtype: str",2023-07-21,2024-03-09,"THERE ARE NO EXPLANATIONS.
Poorly edited questions. Code is not indented/prettyprinted but is instead all squashed inside the question sentence.
No answers provided
"
S2960,Sara,Johnson,student1960@university.com,Female,18,Mathematics,HC6Xef3zox,"5    NaN
Name: CourseName, dtype: str",2023-01-27,2024-01-26,"What a wonderful discovery!  I did not know Art Therapy even existed and after my first couple of sections, I am completely amazed.  I will look forward to doing these sessions each day.  This instructor is so passionate and engaging and has such a pleasant and clear voice.  They way these sessions are designed is just brilliant!  Thank you!
Yes! If you're wondering if you should take this course the answer is a profound YES! The instructor does a beautiful job guiding you through each step. It feels as if she is there with you. She explains each step so thoroughly yet with a simplistic, understandable approach. You feel reassured and supported. This course provides insight in a way I've never experienced. There is no pressure. This is for you! For you to take this journey in however it is meant for you. Gratitude is where I am left.  Grateful to have had this course as an option in learning and growing. Grateful to the instructor who created it and shared it so that many like me may move forward '' Grateful''!
"
S2961,Ali,Jones,student1961@university.com,Female,22,CS,rw16$J9*F3,"50    NaN
Name: CourseName, dtype: str",2023-02-07,2024-01-29,"Après 1h23 minutes passé devant l'écran, je peux dire la satisfaction est au max. Merci infiniment pour le cours, je suis vraiment satisfait, vous avez bien expliqué le cours, je trouve votre méthode d'enseignement est bon pour un débutant comme moi. Merci encore!!!
super, polecam!
"
S2962,Sara,Smith,student1962@university.com,Female,20,Business,w9GNGwpb!e,"20    NaN
Name: CourseName, dtype: str",2023-05-01,2024-05-05,"I like the course very much. It covers important aspects for someone who is not familiar with open source software, as well as with functions.
boa didática, bem detalhado, professor voluntarioso.
"
S2963,Sara,Davis,student1963@university.com,Female,23,Business,R!!1*C8eEF,"20    NaN
Name: CourseName, dtype: str",2023-07-14,2024-05-10,"Great intro information. There were some volume issues with a few of the videos but great overall.
Amzing
"
S2964,Ahmed,Smith,student1964@university.com,Female,24,CS,#VFGFc##V&,"50    NaN
Name: CourseName, dtype: str",2023-06-01,2024-02-17,"Bom, porém acho que deveria ter no curso uma tabela a mais para poder usar como chave estrangeira, e mostrar a interação entre as duas. Como fazer as anotações para isso e talvez colocar uma combo listando as informações da outra tabela.
Traz muitas informações para quem está começando no mundo dos investimentos.
"
S2965,Ali,Davis,student1965@university.com,Female,24,CS,yeA45Vgq!X,"50    NaN
Name: CourseName, dtype: str",2023-04-30,2024-04-03,"體驗完成了課程覺得還想持續下去!老師!麻煩新課程好嗎?
آموزشها مفید واقع شدن خیلی ممنون. سطح متوسط و 
 پیشرفته رو هم اگه بذارین خیلی ممنون میشم
"
S2966,Ali,Jones,student1966@university.com,Female,18,Engineering,No1egPF33V,"35    NaN
Name: CourseName, dtype: str",2023-06-01,2024-05-14,"Very clear presentation, but I will have to watch multiple times to remember everything.
I learned how to use the screener and identify and analyze stocks. I hope more useful training added as a bonus.
"
S2967,Liam,Davis,student1967@university.com,Female,23,Business,wsD$MGbdWM,"20    NaN
Name: CourseName, dtype: str",2023-12-31,2024-03-29,"These tests have decent content, but nearly every question is written in broken English. Why hasn't someone edited these questions for grammar? Certain questions are difficult to understand because they are poorly written. Most questions do not match the tone of voice in the official AWS practice exam.
Zaman ayırırsanız çok kısa sürede tamamlayabilirsiniz. Aralıklı oruç hakkında her şey var gerçekten. Özellikle başlarken neye dikkat edilmeli, ilk öğünde neler yapılalı gibi konular ayrıntılı anlatılmış. Ve aynı zamanda da örneklerle anlatım kolaylaştırılmış. Teşekkürler. Başlayıp yaptıktan sonra da tekrar yorum yazabilirim.
"
S2968,Ali,Williams,student1968@university.com,Female,24,Mathematics,nnMzP9jnkG,"5    NaN
Name: CourseName, dtype: str",2023-01-07,2024-03-08,"Salamu alaikum, but am I supposed to be getting the course to listen to Sheikh al-Hothayfi reciting? where is the learning part? I could have done that from any website online!
I really appreciated the thoroughness of the course and all of the practical steps. I highly recommend to others!
"
S2969,Ali,Davis,student1969@university.com,Male,21,Business,rgKjWRjNy@,"20    NaN
Name: CourseName, dtype: str",2023-12-31,2024-02-11,"It's a good course to focus important concepts, but there are the same questions for all the tests. In this way, there is the risk to learn the answers and to forget the core of question.
I am so glad I decided to take this course because the instructor goes into every functionality. It's not too much or too little. He first shows you the functionality and then also shows you how to apply it. The best money I've ever spent! So much better than trying to learn from YouTube.
"
S2970,Ali,Davis,student1970@university.com,Male,22,Mathematics,Z5WtXIK1%F,"5    NaN
Name: CourseName, dtype: str",2023-11-01,2024-01-15,"So far, it's excellent!
tout à fait explicite je suis ravie
"
S2971,Ahmed,Jones,student1971@university.com,Female,21,CS,W63Z1&JO5w,"50    NaN
Name: CourseName, dtype: str",2023-11-24,2024-02-19,"ゆっくりと丁寧に解説されていて、分かりやすいと思いました。
Very good practice exam until you start the 2nd practice exam. 
Practice exam 1 issue: has 1 duplicated question.
Practice exam 2 issue: has few typo error which cause difficulties in understanding the question and what is being asked.
Despite said issues, it is still a good practice exam reviewer.
"
S2972,John,Davis,student1972@university.com,Female,24,Business,VESnI*lQgP,"20    NaN
Name: CourseName, dtype: str",2023-04-23,2024-01-15,"Очень понравилось: ярко, весело, необычно!
Molto bello, io che sono di madre lingua russo mi è piaciuto particolarmente, consigliatissimo!
"
S2973,Liam,Jones,student1973@university.com,Female,21,Business,kQyuM0hKY*,"20    NaN
Name: CourseName, dtype: str",2023-08-26,2024-03-24,"Cent percent
The farming work has gone through changes in this current times, we must ensure that the right employees are being recruited for the right jobs.
"
S2974,Sara,Williams,student1974@university.com,Male,24,Engineering,9moSAzJ*73,"35    NaN
Name: CourseName, dtype: str",2023-05-09,2024-02-22,"buena explicación de los teoremas
eu consigo salvar no meu arquivo o Fuse ou nao para fazer um personagem ou é só aprendizado mesmo.
"
S2975,Ali,Jones,student1975@university.com,Male,22,Engineering,Ps5QRj8C5J,"35    NaN
Name: CourseName, dtype: str",2023-10-12,2024-03-29,"the excel and the windows system are obsolete and if the instructor could allow us to download the file to practice 
it would be better
The good thing is easy to understand.
"
S2976,Omar,Smith,student1976@university.com,Male,22,Business,xySwTpYa&h,"20    NaN
Name: CourseName, dtype: str",2023-01-23,2024-01-02,"Windsor does a great job of distilling fundamental elements of drumming such as hand and foot technique to their core elements and a great job at providing musical context for their application in musical grooves on the drum kit. This is a great course for anybody at any level to either hone the basics as a beginner or as a refresher for someone with more experience. Highly recommended!
Çok dolu dolu ve öğretici bir eğitim. Bol pratikli. Sadece pdf formatında bir kaynak beklentim oldu her formasyonun pratik görselinin yer aldığı şekilde. Yine de çok memnun kaldım.
"
S2977,John,Jones,student1977@university.com,Female,23,Business,wiM7P0!yvY,"20    NaN
Name: CourseName, dtype: str",2023-01-01,2024-03-02,"This exam test is very didactic and goes straight to the point. The course has a good structure and simple explanations of questions used on it. Please keeping upgrade it and you could add a section about S3, IAM, and EC2.
Uma qualidade excepcional de conteúdo.
"
S2978,John,Williams,student1978@university.com,Female,21,Business,N9AdqYtG1x,"20    NaN
Name: CourseName, dtype: str",2023-12-16,2024-01-23,"A little confusing for someone just starting out but still learnt a little something such as effects I had no idea about and mixing them down. I didn't have studio rack so it was very hard to follow as far as doing it myself. It would  be easier on my end if it was just through stock plug ins.
horrible presentation skills, repeats self.  not happy
"
S2979,Sara,Brown,student1979@university.com,Female,20,Mathematics,WO!mCws*9b,"5    NaN
Name: CourseName, dtype: str",2023-09-22,2024-03-20,"Just go for it..amazing course!
Il corso è molto semplice, adatto alle mie conoscenze di base.
"
S2980,Ahmed,Davis,student1980@university.com,Female,23,CS,qDI!rgCeR$,"50    NaN
Name: CourseName, dtype: str",2023-04-30,2024-02-04,"its a gr8 work done by mr anirudh , the distribution process explained in such a simple way that anybody can understand ,its a tremendous course every bussiness person plus job orriented person in sales & distribution  or in any field related to company distribution channel can have this in his kitty .
pl do have this course at any cost its priceless i challange you will get much more then you spend
once again thank you sir for providing such a valuable course
Very informative and helpful
"
S2981,Maria,Jones,student1981@university.com,Male,22,Engineering,tLu27h6lDs,"35    NaN
Name: CourseName, dtype: str",2023-03-02,2024-03-25,"Хороший курс! Начало кажется затянутым, но вся информация нужная и полезная, если никогда раньше не играл
Gute Einführung in die Thematik.
"
S2982,Maria,Davis,student1982@university.com,Female,18,CS,a#MI2XrjIB,"50    NaN
Name: CourseName, dtype: str",2023-10-10,2024-05-06,"VERY SIMPLE LANGUAGE AND ITS A GREAT LEARNING
Excelente oportunidade de aprendizado. Espero a continuação deste curso, sobretudo apresentando recursos de montagem e simulação. Grato desde já pela gentileza em oferecer gratuitamente este conteúdo...
"
S2983,John,Johnson,student1983@university.com,Male,24,Engineering,mj%xAOH3*l,"35    NaN
Name: CourseName, dtype: str",2023-02-04,2024-06-04,"Useful concepts and snippets.
Great, Explained well
"
S2984,Emma,Smith,student1984@university.com,Male,23,Engineering,x%gVH5#NBc,"35    NaN
Name: CourseName, dtype: str",2023-12-13,2024-03-19,"Nice lecturer. Got to know some real-time scenario. Whatever the topics he has explained, that is completely industry standard and Spring5 which is latest one.
The course does help a lot in preparing for the exam both in terms of content-readiness and by providing psychological support!
"
S2985,Emma,Smith,student1985@university.com,Female,19,Engineering,!T84N5HX&Y,"35    NaN
Name: CourseName, dtype: str",2023-03-20,2024-01-24,"Curso quase sem conteúdo. Um monte de clichês encadeados em frases repetidas, sem estruturação. Uso incorreto e confuso de conceitos como comunicação e marketing.
Excellent cours pour découvrir ces 2 SGBDR, je suis très content merci !
"
S2986,Sara,Johnson,student1986@university.com,Male,20,Business,evO2#Yceau,"20    NaN
Name: CourseName, dtype: str",2023-05-29,2024-03-09,"Excellent course on Maths for junior classes!!
Very nice course, expertized knowledge about the subject.
"
S2987,Maria,Johnson,student1987@university.com,Male,24,Engineering,3JTOU8EviB,"35    NaN
Name: CourseName, dtype: str",2023-02-28,2024-02-10,"Incorrect answers to practice exam questions
Pensavo che insegnasse di più, erano solo esercizietti.
"
S2988,John,Jones,student1988@university.com,Male,23,CS,mYOSY@WSwi,"50    NaN
Name: CourseName, dtype: str",2023-07-09,2024-04-10,"Ich wußte nicht wie wichtig Rhetorik ist. Der Dozent erklärt deutlich die Hintergründe und gibt umfassende Tipps für die Gespräche. Dadurch habe ich gelernt besser vor Gruppen zu sprechen und diese einzuschätzen. Ein paar wichtige psychologische Tricks werden auch erklärt. Klare Empfehlung von mir!
excellent and simple to follow. Great to know and learn. go for it..
"
S2989,Ahmed,Johnson,student1989@university.com,Male,22,Engineering,Jpsk!fHWBo,"35    NaN
Name: CourseName, dtype: str",2023-09-09,2024-02-17,"Very well crafted course. This course starts off with the basics of how the resins are made. It also explains the chemical equations involved in the ion exchange process explaining the working principle behind this process.
The best part of this course the design terms along with the exchange capacity of the resins are also mentioned.
The design sheet of the ion exchange system is excellent. 
A must buy course which would be useful for freshers or experienced people.
???
"
S2990,Maria,Brown,student1990@university.com,Female,22,CS,dZY8b6UqQK,"50    NaN
Name: CourseName, dtype: str",2023-09-27,2024-04-25,"Very informative would have liked to have seen something on ultrasound included
I appreciate that the instructor is a martial artist like me. So he understands some of the details behind the Katana.
"
S2991,John,Davis,student1991@university.com,Female,20,Engineering,VdZ%b4v5uk,"35    NaN
Name: CourseName, dtype: str",2023-03-20,2024-01-30,"Lessons 26 and 28 are the same.
Marious strives to deliver good training videos, making sure that his students learns and benefits from his experiences and while not compromising on delivery and quality. Thank you again for a good content!
"
S2992,John,Davis,student1992@university.com,Male,19,Engineering,IjdQ&AzLm1,"35    NaN
Name: CourseName, dtype: str",2023-01-11,2024-02-10,"Workshops were very detailed and loved all the templates!
Faltou uma introdução explicando o jogo em si. Partiu direto para a ""manilha"", que, quem não conhece o jogo, não sabe o que é.
"
S2993,Ali,Williams,student1993@university.com,Female,23,Business,txbozHGZ5o,"20    NaN
Name: CourseName, dtype: str",2023-02-07,2024-02-03,"I love her energy and her knowledge! I feel so hopeful around starting a sales career after watching this.
Exactly what I needed to land an online sales job! Thank you!!!
"
S2994,Ahmed,Johnson,student1994@university.com,Male,23,CS,0Eyj7gAA1E,"50    NaN
Name: CourseName, dtype: str",2023-08-24,2024-03-14,"Me encanta, simplemente Cris explica de manera entendible que comprendes lo que te está diciendo. Es excelente!
Thank you for these in dept teachings, that is very helpful.
Appreciate it a lot, great teacher & easy to follow along practices
"
S2995,Ali,Johnson,student1995@university.com,Female,21,Engineering,C6$R0ppLz6,"35    NaN
Name: CourseName, dtype: str",2023-01-06,2024-02-08,"Looking forward to practice!!
honest, direct and straightforward to the essence of the Enlightenment using a single and easy meditational practice which everybody can do at home.
"
S2996,Sara,Brown,student1996@university.com,Female,18,Engineering,WzEwL9TL33,"35    NaN
Name: CourseName, dtype: str",2023-10-21,2024-04-06,"Lo recomiendo al 100% este curso. No podía avanzar en mi vida y las Visualizaciones Cuánticas de este curso de Nurya Reig, me han hecho despegar a un siguiente nivel de autoestima y confianza en 14 días, desde la primera visualización empecé a sentir cambios en mi perspectiva de ver las cosas y ahora me encuentro con paz interior y plenitud.
Nice, i love the way they explain the methods.
"
S2997,Ali,Smith,student1997@university.com,Female,22,CS,Hlfl8w&56Z,"50    NaN
Name: CourseName, dtype: str",2023-06-10,2024-06-13,"Le slides a supporto non sono ben organizzate, i titoli delle sessioni spesso non corrispondono ai contenuti. 
Le slides non fatte piuttosto male e spesso non riportano altro che il titolo dell'argomento. La presentazione non viene fatta in sincrono con le slides.
Un suggerimento: non usare le animazioni, usare i titoli, incrementare le slides a supporto (imparare ad usare meglio powe point).
Excelentes explicações , eu não sou chegado a Campo Harmônico mais gostei bastante das explicações
"
S2998,Omar,Smith,student1998@university.com,Female,23,Engineering,dimpo4FhHP,"35    NaN
Name: CourseName, dtype: str",2023-03-14,2024-05-28,"waste of time & money. Not even a single question from this course !
O curso nao tem nem uma apostila com material.
"
S2999,Ali,Davis,student1999@university.com,Female,23,Mathematics,SxqTo34dpr,"5    NaN
Name: CourseName, dtype: str",2023-04-12,2024-02-23,"バブルかと思っていたテスラの成功について、アカデミックな観点とテクノロジーの観点から分かりやすく解説されており、とても勉強になった。
別の企業についても是非解説してもらいたい。
小さく初めてスケールする、戦略はしないことを決めること、という知見が得られた。ビジネスでは基本的なことだと思うが、改めて出来ていないことに気付き参考になった。
"
S3000,Omar,Davis,student2000@university.com,Male,24,Business,NKorvP46xg,"20    NaN
Name: CourseName, dtype: str",2023-06-29,2024-04-15,"Absolut interessante Inhalte, die aber gern noch weiter vertieft hätten können. Vielleicht noch mal ein noch tifer gehender Folge-Kurs?
شرح ممتاز... و اسلوب مميز
"
